datetime,code,open,close,high,low,vol,amount,p_change
2015/12/23,2100.49292,2100.49292,2100.49292,2100.49292,2100.49292,2100.49292,2100.49292,2100.49292
2015/12/23,2091.688721,2091.688721,2091.688721,2091.688721,2091.688721,2091.688721,2091.688721,2091.688721
2015/12/24,2083.730713,2083.730713,2083.730713,2083.730713,2083.730713,2083.730713,2083.730713,2083.730713
2015/12/24,2084.746826,2084.746826,2084.746826,2084.746826,2084.746826,2084.746826,2084.746826,2084.746826
2015/12/24,2076.28125,2076.28125,2076.28125,2076.28125,2076.28125,2076.28125,2076.28125,2076.28125
2015/12/24,2074.926514,2074.926514,2074.926514,2074.926514,2074.926514,2074.926514,2074.926514,2074.926514
2015/12/24,2062.56665,2062.56665,2062.56665,2062.56665,2062.56665,2062.56665,2062.56665,2062.56665
2015/12/24,2070.693848,2070.693848,2070.693848,2070.693848,2070.693848,2070.693848,2070.693848,2070.693848
2015/12/24,2069.169922,2069.169922,2069.169922,2069.169922,2069.169922,2069.169922,2069.169922,2069.169922
2015/12/24,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449
2015/12/24,2080.852539,2080.852539,2080.852539,2080.852539,2080.852539,2080.852539,2080.852539,2080.852539
2015/12/25,2086.778564,2086.778564,2086.778564,2086.778564,2086.778564,2086.778564,2086.778564,2086.778564
2015/12/25,2090.503418,2090.503418,2090.503418,2090.503418,2090.503418,2090.503418,2090.503418,2090.503418
2015/12/25,2085.762695,2085.762695,2085.762695,2085.762695,2085.762695,2085.762695,2085.762695,2085.762695
2015/12/25,2082.037598,2082.037598,2082.037598,2082.037598,2082.037598,2082.037598,2082.037598,2082.037598
2015/12/25,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449,2085.085449
2015/12/25,2095.074951,2095.074951,2095.074951,2095.074951,2095.074951,2095.074951,2095.074951,2095.074951
2015/12/25,2086.439941,2086.439941,2086.439941,2086.439941,2086.439941,2086.439941,2086.439941,2086.439941
2015/12/25,2090.842041,2090.842041,2090.842041,2090.842041,2090.842041,2090.842041,2090.842041,2090.842041
2015/12/25,2100.154297,2100.154297,2100.154297,2100.154297,2100.154297,2100.154297,2100.154297,2100.154297
2015/12/28,2089.487549,2089.487549,2089.487549,2089.487549,2089.487549,2089.487549,2089.487549,2089.487549
2015/12/28,2080.006104,2080.006104,2080.006104,2080.006104,2080.006104,2080.006104,2080.006104,2080.006104
2015/12/28,2083.392334,2083.392334,2083.392334,2083.392334,2083.392334,2083.392334,2083.392334,2083.392334
2015/12/28,2075.095947,2075.095947,2075.095947,2075.095947,2075.095947,2075.095947,2075.095947,2075.095947
2015/12/28,2064.767822,2064.767822,2064.767822,2064.767822,2064.767822,2064.767822,2064.767822,2064.767822
2015/12/28,2051.730957,2051.730957,2051.730957,2051.730957,2051.730957,2051.730957,2051.730957,2051.730957
2015/12/28,2043.095825,2043.095825,2043.095825,2043.095825,2043.095825,2043.095825,2043.095825,2043.095825
2015/12/28,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068
2015/12/28,2014.651367,2014.651367,2014.651367,2014.651367,2014.651367,2014.651367,2014.651367,2014.651367
2015/12/29,2037.677856,2037.677856,2037.677856,2037.677856,2037.677856,2037.677856,2037.677856,2037.677856
2015/12/29,2030.058716,2030.058716,2030.058716,2030.058716,2030.058716,2030.058716,2030.058716,2030.058716
2015/12/29,2032.090454,2032.090454,2032.090454,2032.090454,2032.090454,2032.090454,2032.090454,2032.090454
2015/12/29,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118
2015/12/29,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068,2033.445068
2015/12/29,2032.429199,2032.429199,2032.429199,2032.429199,2032.429199,2032.429199,2032.429199,2032.429199
2015/12/29,2044.78894,2044.78894,2044.78894,2044.78894,2044.78894,2044.78894,2044.78894,2044.78894
2015/12/29,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457
2015/12/29,2041.064087,2041.064087,2041.064087,2041.064087,2041.064087,2041.064087,2041.064087,2041.064087
2015/12/30,2042.418701,2042.418701,2042.418701,2042.418701,2042.418701,2042.418701,2042.418701,2042.418701
2015/12/30,2034.968872,2034.968872,2034.968872,2034.968872,2034.968872,2034.968872,2034.968872,2034.968872
2015/12/30,2040.386841,2040.386841,2040.386841,2040.386841,2040.386841,2040.386841,2040.386841,2040.386841
2015/12/30,2033.783569,2033.783569,2033.783569,2033.783569,2033.783569,2033.783569,2033.783569,2033.783569
2015/12/30,2032.598511,2032.598511,2032.598511,2032.598511,2032.598511,2032.598511,2032.598511,2032.598511
2015/12/30,2024.810181,2024.810181,2024.810181,2024.810181,2024.810181,2024.810181,2024.810181,2024.810181
2015/12/30,2035.984741,2035.984741,2035.984741,2035.984741,2035.984741,2035.984741,2035.984741,2035.984741
2015/12/30,2031.751953,2031.751953,2031.751953,2031.751953,2031.751953,2031.751953,2031.751953,2031.751953
2015/12/30,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118,2035.646118
2015/12/31,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457,2043.43457
2015/12/31,2048.683105,2048.683105,2048.683105,2048.683105,2048.683105,2048.683105,2048.683105,2048.683105
2015/12/31,2043.942383,2043.942383,2043.942383,2043.942383,2043.942383,2043.942383,2043.942383,2043.942383
2015/12/31,2037.508545,2037.508545,2037.508545,2037.508545,2037.508545,2037.508545,2037.508545,2037.508545
2015/12/31,2031.074585,2031.074585,2031.074585,2031.074585,2031.074585,2031.074585,2031.074585,2031.074585
2015/12/31,2034.630127,2034.630127,2034.630127,2034.630127,2034.630127,2034.630127,2034.630127,2034.630127
2015/12/31,2036.492798,2036.492798,2036.492798,2036.492798,2036.492798,2036.492798,2036.492798,2036.492798
2015/12/31,2036.153931,2036.153931,2036.153931,2036.153931,2036.153931,2036.153931,2036.153931,2036.153931
2015/12/31,2022.270386,2022.270386,2022.270386,2022.270386,2022.270386,2022.270386,2022.270386,2022.270386
2016/1/4,1998.397339,1998.397339,1998.397339,1998.397339,1998.397339,1998.397339,1998.397339,1998.397339
2016/1/4,1962.33374,1962.33374,1962.33374,1962.33374,1962.33374,1962.33374,1962.33374,1962.33374
2016/1/4,1967.413086,1967.413086,1967.413086,1967.413086,1967.413086,1967.413086,1967.413086,1967.413086
2016/1/4,1955.391968,1955.391968,1955.391968,1955.391968,1955.391968,1955.391968,1955.391968,1955.391968
2016/1/4,1918.651001,1918.651001,1918.651001,1918.651001,1918.651001,1918.651001,1918.651001,1918.651001
2016/1/4,1908.153687,1908.153687,1908.153687,1908.153687,1908.153687,1908.153687,1908.153687,1908.153687
2016/1/5,1933.719849,1933.719849,1933.719849,1933.719849,1933.719849,1933.719849,1933.719849,1933.719849
2016/1/5,1935.243652,1935.243652,1935.243652,1935.243652,1935.243652,1935.243652,1935.243652,1935.243652
2016/1/5,1937.952637,1937.952637,1937.952637,1937.952637,1937.952637,1937.952637,1937.952637,1937.952637
2016/1/5,1931.68811,1931.68811,1931.68811,1931.68811,1931.68811,1931.68811,1931.68811,1931.68811
2016/1/5,1904.936646,1904.936646,1904.936646,1904.936646,1904.936646,1904.936646,1904.936646,1904.936646
2016/1/5,1911.03186,1911.03186,1911.03186,1911.03186,1911.03186,1911.03186,1911.03186,1911.03186
2016/1/5,1913.233032,1913.233032,1913.233032,1913.233032,1913.233032,1913.233032,1913.233032,1913.233032
2016/1/5,1914.07959,1914.07959,1914.07959,1914.07959,1914.07959,1914.07959,1914.07959,1914.07959
2016/1/6,1925.931519,1925.931519,1925.931519,1925.931519,1925.931519,1925.931519,1925.931519,1925.931519
2016/1/6,1925.592896,1925.592896,1925.592896,1925.592896,1925.592896,1925.592896,1925.592896,1925.592896
2016/1/6,1916.619263,1916.619263,1916.619263,1916.619263,1916.619263,1916.619263,1916.619263,1916.619263
2016/1/6,1920.682861,1920.682861,1920.682861,1920.682861,1920.682861,1920.682861,1920.682861,1920.682861
2016/1/6,1929.317749,1929.317749,1929.317749,1929.317749,1929.317749,1929.317749,1929.317749,1929.317749
2016/1/6,1939.645752,1939.645752,1939.645752,1939.645752,1939.645752,1939.645752,1939.645752,1939.645752
2016/1/6,1941.508179,1941.508179,1941.508179,1941.508179,1941.508179,1941.508179,1941.508179,1941.508179
2016/1/6,1936.936768,1936.936768,1936.936768,1936.936768,1936.936768,1936.936768,1936.936768,1936.936768
2016/1/7,1816.555542,1816.555542,1816.555542,1816.555542,1816.555542,1816.555542,1816.555542,1816.555542
2016/1/8,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452
2016/1/8,1863.963135,1863.963135,1863.963135,1863.963135,1863.963135,1863.963135,1863.963135,1863.963135
2016/1/8,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452,1852.788452
2016/1/8,1883.603271,1883.603271,1883.603271,1883.603271,1883.603271,1883.603271,1883.603271,1883.603271
2016/1/8,1896.132446,1896.132446,1896.132446,1896.132446,1896.132446,1896.132446,1896.132446,1896.132446
2016/1/8,1879.201294,1879.201294,1879.201294,1879.201294,1879.201294,1879.201294,1879.201294,1879.201294
2016/1/8,1875.984253,1875.984253,1875.984253,1875.984253,1875.984253,1875.984253,1875.984253,1875.984253
2016/1/8,1857.529175,1857.529175,1857.529175,1857.529175,1857.529175,1857.529175,1857.529175,1857.529175
2016/1/11,1840.936646,1840.936646,1840.936646,1840.936646,1840.936646,1840.936646,1840.936646,1840.936646
2016/1/11,1841.275146,1841.275146,1841.275146,1841.275146,1841.275146,1841.275146,1841.275146,1841.275146
2016/1/11,1842.121704,1842.121704,1842.121704,1842.121704,1842.121704,1842.121704,1842.121704,1842.121704
2016/1/11,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044
2016/1/11,1817.4021,1817.4021,1817.4021,1817.4021,1817.4021,1817.4021,1817.4021,1817.4021
2016/1/11,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044,1826.545044
2016/1/11,1815.708984,1815.708984,1815.708984,1815.708984,1815.708984,1815.708984,1815.708984,1815.708984
2016/1/11,1785.910034,1785.910034,1785.910034,1785.910034,1785.910034,1785.910034,1785.910034,1785.910034
2016/1/12,1808.767212,1808.767212,1808.767212,1808.767212,1808.767212,1808.767212,1808.767212,1808.767212
2016/1/12,1804.703613,1804.703613,1804.703613,1804.703613,1804.703613,1804.703613,1804.703613,1804.703613
2016/1/12,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394
2016/1/12,1812.153442,1812.153442,1812.153442,1812.153442,1812.153442,1812.153442,1812.153442,1812.153442
2016/1/12,1802.841309,1802.841309,1802.841309,1802.841309,1802.841309,1802.841309,1802.841309,1802.841309
2016/1/12,1797.592407,1797.592407,1797.592407,1797.592407,1797.592407,1797.592407,1797.592407,1797.592407
2016/1/12,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394,1802.16394
2016/1/12,1795.72998,1795.72998,1795.72998,1795.72998,1795.72998,1795.72998,1795.72998,1795.72998
2016/1/13,1812.830566,1812.830566,1812.830566,1812.830566,1812.830566,1812.830566,1812.830566,1812.830566
2016/1/13,1817.740601,1817.740601,1817.740601,1817.740601,1817.740601,1817.740601,1817.740601,1817.740601
2016/1/13,1818.926025,1818.926025,1818.926025,1818.926025,1818.926025,1818.926025,1818.926025,1818.926025
2016/1/13,1809.952271,1809.952271,1809.952271,1809.952271,1809.952271,1809.952271,1809.952271,1809.952271
2016/1/13,1807.074097,1807.074097,1807.074097,1807.074097,1807.074097,1807.074097,1807.074097,1807.074097
2016/1/13,1806.227539,1806.227539,1806.227539,1806.227539,1806.227539,1806.227539,1806.227539,1806.227539
2016/1/13,1789.634766,1789.634766,1789.634766,1789.634766,1789.634766,1789.634766,1789.634766,1789.634766
2016/1/13,1776.76709,1776.76709,1776.76709,1776.76709,1776.76709,1776.76709,1776.76709,1776.76709
2016/1/14,1773.550049,1773.550049,1773.550049,1773.550049,1773.550049,1773.550049,1773.550049,1773.550049
2016/1/14,1766.100342,1766.100342,1766.100342,1766.100342,1766.100342,1766.100342,1766.100342,1766.100342
2016/1/14,1757.126831,1757.126831,1757.126831,1757.126831,1757.126831,1757.126831,1757.126831,1757.126831
2016/1/14,1765.93103,1765.93103,1765.93103,1765.93103,1765.93103,1765.93103,1765.93103,1765.93103
2016/1/14,1781.338501,1781.338501,1781.338501,1781.338501,1781.338501,1781.338501,1781.338501,1781.338501
2016/1/14,1780.491821,1780.491821,1780.491821,1780.491821,1780.491821,1780.491821,1780.491821,1780.491821
2016/1/14,1791.666504,1791.666504,1791.666504,1791.666504,1791.666504,1791.666504,1791.666504,1791.666504
2016/1/14,1802.333252,1802.333252,1802.333252,1802.333252,1802.333252,1802.333252,1802.333252,1802.333252
2016/1/15,1803.541992,1803.541992,1803.541992,1803.541992,1803.541992,1803.541992,1803.541992,1803.541992
2016/1/15,1792.318359,1792.318359,1792.318359,1792.318359,1792.318359,1792.318359,1792.318359,1792.318359
2016/1/15,1786.792969,1786.792969,1786.792969,1786.792969,1786.792969,1786.792969,1786.792969,1786.792969
2016/1/15,1777.46875,1777.46875,1777.46875,1777.46875,1777.46875,1777.46875,1777.46875,1777.46875
2016/1/15,1759.856323,1759.856323,1759.856323,1759.856323,1759.856323,1759.856323,1759.856323,1759.856323
2016/1/15,1772.115967,1772.115967,1772.115967,1772.115967,1772.115967,1772.115967,1772.115967,1772.115967
2016/1/15,1748.287476,1748.287476,1748.287476,1748.287476,1748.287476,1748.287476,1748.287476,1748.287476
2016/1/15,1753.467529,1753.467529,1753.467529,1753.467529,1753.467529,1753.467529,1753.467529,1753.467529
2016/1/18,1770.216431,1770.216431,1770.216431,1770.216431,1770.216431,1770.216431,1770.216431,1770.216431
2016/1/18,1763.137085,1763.137085,1763.137085,1763.137085,1763.137085,1763.137085,1763.137085,1763.137085
2016/1/18,1760.028931,1760.028931,1760.028931,1760.028931,1760.028931,1760.028931,1760.028931,1760.028931
2016/1/18,1765.554443,1765.554443,1765.554443,1765.554443,1765.554443,1765.554443,1765.554443,1765.554443
2016/1/18,1783.3396,1783.3396,1783.3396,1783.3396,1783.3396,1783.3396,1783.3396,1783.3396
2016/1/18,1765.036499,1765.036499,1765.036499,1765.036499,1765.036499,1765.036499,1765.036499,1765.036499
2016/1/18,1758.474976,1758.474976,1758.474976,1758.474976,1758.474976,1758.474976,1758.474976,1758.474976
2016/1/18,1750.877441,1750.877441,1750.877441,1750.877441,1750.877441,1750.877441,1750.877441,1750.877441
2016/1/19,1764.173096,1764.173096,1764.173096,1764.173096,1764.173096,1764.173096,1764.173096,1764.173096
2016/1/19,1757.266357,1757.266357,1757.266357,1757.266357,1757.266357,1757.266357,1757.266357,1757.266357
2016/1/19,1753.294922,1753.294922,1753.294922,1753.294922,1753.294922,1753.294922,1753.294922,1753.294922
2016/1/19,1785.756836,1785.756836,1785.756836,1785.756836,1785.756836,1785.756836,1785.756836,1785.756836
2016/1/19,1799.22522,1799.22522,1799.22522,1799.22522,1799.22522,1799.22522,1799.22522,1799.22522
2016/1/19,1796.289917,1796.289917,1796.289917,1796.289917,1796.289917,1796.289917,1796.289917,1796.289917
2016/1/19,1796.635132,1796.635132,1796.635132,1796.635132,1796.635132,1796.635132,1796.635132,1796.635132
2016/1/19,1800.088501,1800.088501,1800.088501,1800.088501,1800.088501,1800.088501,1800.088501,1800.088501
2016/1/20,1788.001587,1788.001587,1788.001587,1788.001587,1788.001587,1788.001587,1788.001587,1788.001587
2016/1/20,1787.310913,1787.310913,1787.310913,1787.310913,1787.310913,1787.310913,1787.310913,1787.310913
2016/1/20,1781.094849,1781.094849,1781.094849,1781.094849,1781.094849,1781.094849,1781.094849,1781.094849
2016/1/20,1761.065063,1761.065063,1761.065063,1761.065063,1761.065063,1761.065063,1761.065063,1761.065063
2016/1/20,1762.101074,1762.101074,1762.101074,1762.101074,1762.101074,1762.101074,1762.101074,1762.101074
2016/1/20,1767.971924,1767.971924,1767.971924,1767.971924,1767.971924,1767.971924,1767.971924,1767.971924
2016/1/20,1760.201782,1760.201782,1760.201782,1760.201782,1760.201782,1760.201782,1760.201782,1760.201782
2016/1/20,1760.546997,1760.546997,1760.546997,1760.546997,1760.546997,1760.546997,1760.546997,1760.546997
2016/1/21,1772.461304,1772.461304,1772.461304,1772.461304,1772.461304,1772.461304,1772.461304,1772.461304
2016/1/21,1766.763184,1766.763184,1766.763184,1766.763184,1766.763184,1766.763184,1766.763184,1766.763184
2016/1/21,1775.396606,1775.396606,1775.396606,1775.396606,1775.396606,1775.396606,1775.396606,1775.396606
2016/1/21,1786.620117,1786.620117,1786.620117,1786.620117,1786.620117,1786.620117,1786.620117,1786.620117
2016/1/21,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042
2016/1/21,1746.215332,1746.215332,1746.215332,1746.215332,1746.215332,1746.215332,1746.215332,1746.215332
2016/1/21,1739.653931,1739.653931,1739.653931,1739.653931,1739.653931,1739.653931,1739.653931,1739.653931
2016/1/21,1726.703613,1726.703613,1726.703613,1726.703613,1726.703613,1726.703613,1726.703613,1726.703613
2016/1/22,1739.308594,1739.308594,1739.308594,1739.308594,1739.308594,1739.308594,1739.308594,1739.308594
2016/1/22,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388
2016/1/22,1737.581787,1737.581787,1737.581787,1737.581787,1737.581787,1737.581787,1737.581787,1737.581787
2016/1/22,1731.192993,1731.192993,1731.192993,1731.192993,1731.192993,1731.192993,1731.192993,1731.192993
2016/1/22,1748.114746,1748.114746,1748.114746,1748.114746,1748.114746,1748.114746,1748.114746,1748.114746
2016/1/22,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225
2016/1/22,1743.625366,1743.625366,1743.625366,1743.625366,1743.625366,1743.625366,1743.625366,1743.625366
2016/1/22,1752.258789,1752.258789,1752.258789,1752.258789,1752.258789,1752.258789,1752.258789,1752.258789
2016/1/25,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225,1756.230225
2016/1/25,1750.532104,1750.532104,1750.532104,1750.532104,1750.532104,1750.532104,1750.532104,1750.532104
2016/1/25,1756.920898,1756.920898,1756.920898,1756.920898,1756.920898,1756.920898,1756.920898,1756.920898
2016/1/25,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042,1758.993042
2016/1/25,1751.2229,1751.2229,1751.2229,1751.2229,1751.2229,1751.2229,1751.2229,1751.2229
2016/1/25,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388,1745.697388
2016/1/25,1744.31604,1744.31604,1744.31604,1744.31604,1744.31604,1744.31604,1744.31604,1744.31604
2016/1/25,1748.978149,1748.978149,1748.978149,1748.978149,1748.978149,1748.978149,1748.978149,1748.978149
2016/1/26,1736.027832,1736.027832,1736.027832,1736.027832,1736.027832,1736.027832,1736.027832,1736.027832
2016/1/26,1731.883789,1731.883789,1731.883789,1731.883789,1731.883789,1731.883789,1731.883789,1731.883789
2016/1/26,1741.380615,1741.380615,1741.380615,1741.380615,1741.380615,1741.380615,1741.380615,1741.380615
2016/1/26,1728.775757,1728.775757,1728.775757,1728.775757,1728.775757,1728.775757,1728.775757,1728.775757
2016/1/26,1723.595581,1723.595581,1723.595581,1723.595581,1723.595581,1723.595581,1723.595581,1723.595581
2016/1/26,1709.609253,1709.609253,1709.609253,1709.609253,1709.609253,1709.609253,1709.609253,1709.609253
2016/1/26,1679.564697,1679.564697,1679.564697,1679.564697,1679.564697,1679.564697,1679.564697,1679.564697
2016/1/26,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271
2016/1/27,1666.786987,1666.786987,1666.786987,1666.786987,1666.786987,1666.786987,1666.786987,1666.786987
2016/1/27,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672
2016/1/27,1661.261475,1661.261475,1661.261475,1661.261475,1661.261475,1661.261475,1661.261475,1661.261475
2016/1/27,1651.764648,1651.764648,1651.764648,1651.764648,1651.764648,1651.764648,1651.764648,1651.764648
2016/1/27,1654.700073,1654.700073,1654.700073,1654.700073,1654.700073,1654.700073,1654.700073,1654.700073
2016/1/27,1649.001953,1649.001953,1649.001953,1649.001953,1649.001953,1649.001953,1649.001953,1649.001953
2016/1/27,1677.492554,1677.492554,1677.492554,1677.492554,1677.492554,1677.492554,1677.492554,1677.492554
2016/1/27,1663.678955,1663.678955,1663.678955,1663.678955,1663.678955,1663.678955,1663.678955,1663.678955
2016/1/28,1669.89502,1669.89502,1669.89502,1669.89502,1669.89502,1669.89502,1669.89502,1669.89502
2016/1/28,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271
2016/1/28,1666.61438,1666.61438,1666.61438,1666.61438,1666.61438,1666.61438,1666.61438,1666.61438
2016/1/28,1665.578247,1665.578247,1665.578247,1665.578247,1665.578247,1665.578247,1665.578247,1665.578247
2016/1/28,1653.491333,1653.491333,1653.491333,1653.491333,1653.491333,1653.491333,1653.491333,1653.491333
2016/1/28,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715
2016/1/28,1653.318726,1653.318726,1653.318726,1653.318726,1653.318726,1653.318726,1653.318726,1653.318726
2016/1/28,1639.850464,1639.850464,1639.850464,1639.850464,1639.850464,1639.850464,1639.850464,1639.850464
2016/1/29,1658.153442,1658.153442,1658.153442,1658.153442,1658.153442,1658.153442,1658.153442,1658.153442
2016/1/29,1678.01062,1678.01062,1678.01062,1678.01062,1678.01062,1678.01062,1678.01062,1678.01062
2016/1/29,1690.615479,1690.615479,1690.615479,1690.615479,1690.615479,1690.615479,1690.615479,1690.615479
2016/1/29,1685.780762,1685.780762,1685.780762,1685.780762,1685.780762,1685.780762,1685.780762,1685.780762
2016/1/29,1690.788208,1690.788208,1690.788208,1690.788208,1690.788208,1690.788208,1690.788208,1690.788208
2016/1/29,1691.306152,1691.306152,1691.306152,1691.306152,1691.306152,1691.306152,1691.306152,1691.306152
2016/1/29,1699.249023,1699.249023,1699.249023,1699.249023,1699.249023,1699.249023,1699.249023,1699.249023
2016/1/29,1688.19812,1688.19812,1688.19812,1688.19812,1688.19812,1688.19812,1688.19812,1688.19812
2016/2/1,1684.744751,1684.744751,1684.744751,1684.744751,1684.744751,1684.744751,1684.744751,1684.744751
2016/2/1,1684.226807,1684.226807,1684.226807,1684.226807,1684.226807,1684.226807,1684.226807,1684.226807
2016/2/1,1673.693848,1673.693848,1673.693848,1673.693848,1673.693848,1673.693848,1673.693848,1673.693848
2016/2/1,1660.225586,1660.225586,1660.225586,1660.225586,1660.225586,1660.225586,1660.225586,1660.225586
2016/2/1,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672,1668.513672
2016/2/1,1661.434204,1661.434204,1661.434204,1661.434204,1661.434204,1661.434204,1661.434204,1661.434204
2016/2/1,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715,1652.282715
2016/2/1,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944
2016/2/2,1681.118652,1681.118652,1681.118652,1681.118652,1681.118652,1681.118652,1681.118652,1681.118652
2016/2/2,1693.89624,1693.89624,1693.89624,1693.89624,1693.89624,1693.89624,1693.89624,1693.89624
2016/2/2,1700.285034,1700.285034,1700.285034,1700.285034,1700.285034,1700.285034,1700.285034,1700.285034
2016/2/2,1700.803101,1700.803101,1700.803101,1700.803101,1700.803101,1700.803101,1700.803101,1700.803101
2016/2/2,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875
2016/2/2,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875
2016/2/2,1683.708618,1683.708618,1683.708618,1683.708618,1683.708618,1683.708618,1683.708618,1683.708618
2016/2/2,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875,1692.6875
2016/2/3,1663.333618,1663.333618,1663.333618,1663.333618,1663.333618,1663.333618,1663.333618,1663.333618
2016/2/3,1665.40564,1665.40564,1665.40564,1665.40564,1665.40564,1665.40564,1665.40564,1665.40564
2016/2/3,1660.74353,1660.74353,1660.74353,1660.74353,1660.74353,1660.74353,1660.74353,1660.74353
2016/2/3,1662.988281,1662.988281,1662.988281,1662.988281,1662.988281,1662.988281,1662.988281,1662.988281
2016/2/3,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944,1662.642944
2016/2/3,1662.815552,1662.815552,1662.815552,1662.815552,1662.815552,1662.815552,1662.815552,1662.815552
2016/2/3,1672.485107,1672.485107,1672.485107,1672.485107,1672.485107,1672.485107,1672.485107,1672.485107
2016/2/3,1675.075195,1675.075195,1675.075195,1675.075195,1675.075195,1675.075195,1675.075195,1675.075195
2016/2/4,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862
2016/2/4,1702.529785,1702.529785,1702.529785,1702.529785,1702.529785,1702.529785,1702.529785,1702.529785
2016/2/4,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862,1704.083862
2016/2/4,1687.680176,1687.680176,1687.680176,1687.680176,1687.680176,1687.680176,1687.680176,1687.680176
2016/2/4,1695.277588,1695.277588,1695.277588,1695.277588,1695.277588,1695.277588,1695.277588,1695.277588
2016/2/4,1687.162109,1687.162109,1687.162109,1687.162109,1687.162109,1687.162109,1687.162109,1687.162109
2016/2/4,1689.924805,1689.924805,1689.924805,1689.924805,1689.924805,1689.924805,1689.924805,1689.924805
2016/2/4,1699.76709,1699.76709,1699.76709,1699.76709,1699.76709,1699.76709,1699.76709,1699.76709
2016/2/5,1690.270264,1690.270264,1690.270264,1690.270264,1690.270264,1690.270264,1690.270264,1690.270264
2016/2/5,1690.442871,1690.442871,1690.442871,1690.442871,1690.442871,1690.442871,1690.442871,1690.442871
2016/2/5,1688.716187,1688.716187,1688.716187,1688.716187,1688.716187,1688.716187,1688.716187,1688.716187
2016/2/5,1691.651611,1691.651611,1691.651611,1691.651611,1691.651611,1691.651611,1691.651611,1691.651611
2016/2/5,1692.860229,1692.860229,1692.860229,1692.860229,1692.860229,1692.860229,1692.860229,1692.860229
2016/2/5,1696.486328,1696.486328,1696.486328,1696.486328,1696.486328,1696.486328,1696.486328,1696.486328
2016/2/5,1687.852783,1687.852783,1687.852783,1687.852783,1687.852783,1687.852783,1687.852783,1687.852783
2016/2/5,1683.536011,1683.536011,1683.536011,1683.536011,1683.536011,1683.536011,1683.536011,1683.536011
2016/2/15,1657.808105,1657.808105,1657.808105,1657.808105,1657.808105,1657.808105,1657.808105,1657.808105
2016/2/15,1660.052856,1660.052856,1660.052856,1660.052856,1660.052856,1660.052856,1660.052856,1660.052856
2016/2/15,1664.542358,1664.542358,1664.542358,1664.542358,1664.542358,1664.542358,1664.542358,1664.542358
2016/2/15,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271,1661.952271
2016/2/15,1676.974609,1676.974609,1676.974609,1676.974609,1676.974609,1676.974609,1676.974609,1676.974609
2016/2/15,1672.657837,1672.657837,1672.657837,1672.657837,1672.657837,1672.657837,1672.657837,1672.657837
2016/2/15,1678.873901,1678.873901,1678.873901,1678.873901,1678.873901,1678.873901,1678.873901,1678.873901
